"Date","GameID","HomeTeam","AwayTeam","HomeWin","AwayWin"
2022-12-31,2022020580,"Washington Capitals","Montreal Canadiens",0.738712303524825,0.261287696475175
2022-12-31,2022020581,"Los Angeles Kings","Philadelphia Flyers",0.646527263037105,0.353472736962895
2022-12-31,2022020582,"Tampa Bay Lightning","Arizona Coyotes",0.802647626130033,0.197352373869967
2022-12-31,2022020583,"Columbus Blue Jackets","Chicago Blackhawks",0.596772423728662,0.403227576271338
2022-12-31,2022020584,"Detroit Red Wings","Ottawa Senators",0.490237095233787,0.509762904766213
2022-12-31,2022020585,"Colorado Avalanche","Toronto Maple Leafs",0.540742706408144,0.459257293591856
2022-12-31,2022020586,"Dallas Stars","San Jose Sharks",0.724340632754963,0.275659367245037
2022-12-31,2022020587,"Calgary Flames","Vancouver Canucks",0.640802238283309,0.359197761716691
2022-12-31,2022020588,"Edmonton Oilers","Winnipeg Jets",0.53042433284534,0.46957566715466
2022-12-31,2022020589,"St. Louis Blues","Minnesota Wild",0.508792752842349,0.491207247157651
2023-01-01,2022020590,"New Jersey Devils","Carolina Hurricanes",0.418456354394882,0.581543645605118
2023-01-01,2022020591,"Florida Panthers","New York Rangers",0.499053741347659,0.500946258652341
2023-01-01,2022020592,"Ottawa Senators","Buffalo Sabres",0.476962959022081,0.523037040977919
2023-01-01,2022020593,"Chicago Blackhawks","San Jose Sharks",0.458993694101059,0.541006305898941
2023-01-01,2022020594,"Seattle Kraken","New York Islanders",0.427934484301379,0.572065515698621
2023-01-02,2022020595,"Boston Bruins","Pittsburgh Penguins",0.653149942918903,0.346850057081097
2023-01-02,2022020596,"Colorado Avalanche","Vegas Golden Knights",0.603360796265612,0.396639203734388
2023-01-02,2022020597,"Anaheim Ducks","Philadelphia Flyers",0.439340309832836,0.560659690167164
2023-01-03,2022020598,"Florida Panthers","Arizona Coyotes",0.724380196528378,0.275619803471622
2023-01-03,2022020599,"Washington Capitals","Buffalo Sabres",0.634284246408341,0.365715753591658
2023-01-03,2022020600,"New York Rangers","Carolina Hurricanes",0.501388112087919,0.498611887912081
2023-01-03,2022020601,"Ottawa Senators","Columbus Blue Jackets",0.656897135141086,0.343102864858913
2023-01-03,2022020602,"Toronto Maple Leafs","St. Louis Blues",0.68566429821958,0.31433570178042
2023-01-03,2022020603,"Winnipeg Jets","Calgary Flames",0.540160052800436,0.459839947199564
2023-01-03,2022020604,"Nashville Predators","Montreal Canadiens",0.668982578544321,0.331017421455679
2023-01-03,2022020605,"Chicago Blackhawks","Tampa Bay Lightning",0.201821852743108,0.798178147256892
2023-01-03,2022020606,"Edmonton Oilers","Seattle Kraken",0.650105701516945,0.349894298483055
2023-01-03,2022020607,"Vancouver Canucks","New York Islanders",0.46364345219076,0.53635654780924
2023-01-03,2022020608,"Los Angeles Kings","Dallas Stars",0.423631179272648,0.576368820727352
2023-01-04,2022020609,"Detroit Red Wings","New Jersey Devils",0.420866232403977,0.579133767596023
2023-01-04,2022020610,"Minnesota Wild","Tampa Bay Lightning",0.465214691823096,0.534785308176904
2023-01-04,2022020611,"Anaheim Ducks","Dallas Stars",0.240553212875911,0.759446787124089
2023-01-05,2022020612,"Philadelphia Flyers","Arizona Coyotes",0.557755312823105,0.442244687176895
2023-01-05,2022020613,"Montreal Canadiens","New York Rangers",0.270697734477656,0.729302265522344
2023-01-05,2022020614,"Carolina Hurricanes","Nashville Predators",0.706102946977123,0.293897053022877
2023-01-05,2022020615,"Toronto Maple Leafs","Seattle Kraken",0.704957609622028,0.295042390377972
2023-01-05,2022020616,"New Jersey Devils","St. Louis Blues",0.561067517642723,0.438932482357277
2023-01-05,2022020617,"Columbus Blue Jackets","Washington Capitals",0.287263165921839,0.712736834078161
2023-01-05,2022020618,"Edmonton Oilers","New York Islanders",0.532858070617897,0.467141929382103
2023-01-05,2022020619,"Vancouver Canucks","Colorado Avalanche",0.394681417244774,0.605318582755226
2023-01-05,2022020620,"Vegas Golden Knights","Pittsburgh Penguins",0.518005435363441,0.481994564636559
2023-01-05,2022020621,"Los Angeles Kings","Boston Bruins",0.313938400493052,0.686061599506948
2023-01-06,2022020622,"Washington Capitals","Nashville Predators",0.661547362794749,0.338452637205251
2023-01-06,2022020623,"Detroit Red Wings","Florida Panthers",0.373033333932057,0.626966666067943
2023-01-06,2022020624,"Winnipeg Jets","Tampa Bay Lightning",0.486226005964495,0.513773994035505
2023-01-06,2022020625,"Chicago Blackhawks","Arizona Coyotes",0.445049635161514,0.554950364838486
2023-01-06,2022020626,"Calgary Flames","New York Islanders",0.548330365294217,0.451669634705783
2023-01-06,2022020627,"Anaheim Ducks","San Jose Sharks",0.440025886907291,0.559974113092709
2023-01-07,2022020628,"New Jersey Devils","New York Rangers",0.452308824093962,0.547691175906038
2023-01-07,2022020629,"Columbus Blue Jackets","Carolina Hurricanes",0.249373958631113,0.750626041368887
2023-01-07,2022020630,"Toronto Maple Leafs","Detroit Red Wings",0.766506433137766,0.233493566862234
2023-01-07,2022020631,"Buffalo Sabres","Minnesota Wild",0.476480668649954,0.523519331350046
2023-01-07,2022020632,"Ottawa Senators","Seattle Kraken",0.515676261962849,0.484323738037151
2023-01-07,2022020633,"Montreal Canadiens","St. Louis Blues",0.334641785090698,0.665358214909302
2023-01-07,2022020634,"Edmonton Oilers","Colorado Avalanche",0.500621254038826,0.499378745961174
2023-01-07,2022020635,"Vegas Golden Knights","Los Angeles Kings",0.653315541191986,0.346684458808014
2023-01-07,2022020636,"San Jose Sharks","Boston Bruins",0.223005286579681,0.776994713420319
2023-01-08,2022020637,"Dallas Stars","Florida Panthers",0.563362611472839,0.436637388527161
2023-01-08,2022020638,"Winnipeg Jets","Vancouver Canucks",0.643117276202747,0.356882723797254
2023-01-08,2022020639,"Washington Capitals","Columbus Blue Jackets",0.782590369059144,0.217409630940855
2023-01-08,2022020640,"Chicago Blackhawks","Calgary Flames",0.249489431069797,0.750510568930203
2023-01-08,2022020641,"Arizona Coyotes","Pittsburgh Penguins",0.30689710771458,0.69310289228542
2023-01-08,2022020642,"Minnesota Wild","St. Louis Blues",0.601570641688379,0.398429358311621
2023-01-08,2022020643,"Philadelphia Flyers","Toronto Maple Leafs",0.301272016188316,0.698727983811684
2023-01-08,2022020644,"Anaheim Ducks","Boston Bruins",0.165266121895076,0.834733878104924
2023-01-09,2022020645,"Ottawa Senators","Nashville Predators",0.515266442734955,0.484733557265045
2023-01-09,2022020646,"Montreal Canadiens","Seattle Kraken",0.354267448764079,0.645732551235921
2023-01-09,2022020647,"Los Angeles Kings","Edmonton Oilers",0.451869049794539,0.548130950205461
2023-01-09,2022020990,"Buffalo Sabres","Philadelphia Flyers",0.682292485231616,0.317707514768384
2023-01-10,2022020648,"Tampa Bay Lightning","Columbus Blue Jackets",0.798039349936885,0.201960650063116
2023-01-10,2022020649,"New York Rangers","Minnesota Wild",0.589378923226308,0.410621076773692
2023-01-10,2022020650,"Carolina Hurricanes","New Jersey Devils",0.640784993838256,0.359215006161744
2023-01-10,2022020651,"Buffalo Sabres","Seattle Kraken",0.52070262607073,0.47929737392927
2023-01-10,2022020652,"Pittsburgh Penguins","Vancouver Canucks",0.659603311109798,0.340396688890202
2023-01-10,2022020653,"New York Islanders","Dallas Stars",0.518157505922616,0.481842494077384
2023-01-10,2022020654,"Detroit Red Wings","Winnipeg Jets",0.340380540014923,0.659619459985077
2023-01-10,2022020655,"St. Louis Blues","Calgary Flames",0.498135621452491,0.501864378547509
2023-01-10,2022020656,"Colorado Avalanche","Florida Panthers",0.613685137920446,0.386314862079554
2023-01-10,2022020657,"Arizona Coyotes","San Jose Sharks",0.517042448082654,0.482957551917346
2023-01-11,2022020658,"Toronto Maple Leafs","Nashville Predators",0.682215443047287,0.317784556952713
2023-01-11,2022020659,"Philadelphia Flyers","Washington Capitals",0.340733276414251,0.659266723585749
2023-01-11,2022020660,"Anaheim Ducks","Edmonton Oilers",0.251720752406249,0.748279247593751
2023-01-11,2022020661,"Los Angeles Kings","San Jose Sharks",0.658843369267642,0.341156630732358
2023-01-12,2022020662,"Columbus Blue Jackets","Carolina Hurricanes",0.263003337091274,0.736996662908726
2023-01-12,2022020663,"New York Rangers","Dallas Stars",0.570543320991697,0.429456679008303
2023-01-12,2022020664,"Montreal Canadiens","Nashville Predators",0.36344207204402,0.63655792795598
2023-01-12,2022020665,"Boston Bruins","Seattle Kraken",0.723575190703549,0.276424809296451
2023-01-12,2022020666,"Detroit Red Wings","Toronto Maple Leafs",0.292268925568769,0.707731074431231
2023-01-12,2022020667,"Tampa Bay Lightning","Vancouver Canucks",0.694649597056995,0.305350402943005
2023-01-12,2022020668,"Buffalo Sabres","Winnipeg Jets",0.464436121682124,0.535563878317876
2023-01-12,2022020669,"New York Islanders","Minnesota Wild",0.532377599423396,0.467622400576604
2023-01-12,2022020670,"St. Louis Blues","Calgary Flames",0.503024111460129,0.496975888539871
2023-01-12,2022020671,"Chicago Blackhawks","Colorado Avalanche",0.230531418296029,0.769468581703971
2023-01-12,2022020672,"Arizona Coyotes","Ottawa Senators",0.423095639551649,0.576904360448351
2023-01-12,2022020673,"Vegas Golden Knights","Florida Panthers",0.556071684013357,0.443928315986643
2023-01-13,2022020674,"Pittsburgh Penguins","Winnipeg Jets",0.555940533802381,0.444059466197619
2023-01-13,2022020675,"Anaheim Ducks","New Jersey Devils",0.272992158721028,0.727007841278972
2023-01-13,2022020676,"San Jose Sharks","Edmonton Oilers",0.345112637836877,0.654887362163123
2023-01-14,2022020677,"Dallas Stars","Calgary Flames",0.559084059438934,0.440915940561066
2023-01-14,2022020678,"Detroit Red Wings","Columbus Blue Jackets",0.605431665095015,0.394568334904985
2023-01-14,2022020679,"New York Islanders","Montreal Canadiens",0.752459671261913,0.247540328738087
2023-01-14,2022020680,"Colorado Avalanche","Ottawa Senators",0.692272745034664,0.307727254965336
2023-01-14,2022020681,"Washington Capitals","Philadelphia Flyers",0.728474965426698,0.271525034573302
2023-01-14,2022020682,"Carolina Hurricanes","Pittsburgh Penguins",0.575222088192804,0.424777911807196
2023-01-14,2022020683,"Boston Bruins","Toronto Maple Leafs",0.620320695379733,0.379679304620267
2023-01-14,2022020684,"Florida Panthers","Vancouver Canucks",0.621656402556976,0.378343597443024
2023-01-14,2022020685,"Minnesota Wild","Arizona Coyotes",0.755462356632385,0.244537643367615
2023-01-14,2022020686,"Nashville Predators","Buffalo Sabres",0.536491098839897,0.463508901160103
2023-01-14,2022020687,"Chicago Blackhawks","Seattle Kraken",0.292244864446029,0.707755135553971
2023-01-14,2022020688,"St. Louis Blues","Tampa Bay Lightning",0.441307174580008,0.558692825419992
2023-01-14,2022020689,"Vegas Golden Knights","Edmonton Oilers",0.54705233318568,0.45294766681432
2023-01-14,2022020690,"Los Angeles Kings","New Jersey Devils",0.489920432172998,0.510079567827001
2023-01-15,2022020691,"New York Rangers","Montreal Canadiens",0.79238440618822,0.20761559381178
2023-01-15,2022020692,"Carolina Hurricanes","Vancouver Canucks",0.692468047324079,0.307531952675921
2023-01-15,2022020693,"Winnipeg Jets","Arizona Coyotes",0.773215916374358,0.226784083625642
2023-01-16,2022020694,"Buffalo Sabres","Florida Panthers",0.489772373844918,0.510227626155082
2023-01-16,2022020695,"Boston Bruins","Philadelphia Flyers",0.793281058485307,0.206718941514693
2023-01-16,2022020696,"Colorado Avalanche","Detroit Red Wings",0.739552260582088,0.260447739417912
2023-01-16,2022020697,"San Jose Sharks","New Jersey Devils",0.33169283983344,0.66830716016656
2023-01-16,2022020698,"Seattle Kraken","Tampa Bay Lightning",0.448294594687434,0.551705405312566
2023-01-16,2022020699,"Vegas Golden Knights","Dallas Stars",0.520810163666318,0.479189836333682
2023-01-16,2022020700,"Pittsburgh Penguins","Anaheim Ducks",0.818659210883857,0.181340789116143
2023-01-16,2022020701,"Columbus Blue Jackets","New York Rangers",0.265677231487986,0.734322768512014
2023-01-16,2022020702,"New York Islanders","Washington Capitals",0.503734692094152,0.496265307905847
2023-01-16,2022020703,"Nashville Predators","Calgary Flames",0.438369153272834,0.561630846727166
2023-01-16,2022020704,"St. Louis Blues","Ottawa Senators",0.624229074615592,0.375770925384408
2023-01-17,2022020338,"Nashville Predators","Columbus Blue Jackets",0.690429301674488,0.309570698325512
2023-01-17,2022020705,"Philadelphia Flyers","Anaheim Ducks",0.676649524820193,0.323350475179807
2023-01-17,2022020706,"Toronto Maple Leafs","Florida Panthers",0.615287992332543,0.384712007667457
2023-01-17,2022020707,"Washington Capitals","Minnesota Wild",0.548456948797109,0.451543051202891
2023-01-17,2022020708,"Montreal Canadiens","Winnipeg Jets",0.283689218244571,0.716310781755429
2023-01-17,2022020709,"Chicago Blackhawks","Buffalo Sabres",0.317788426691305,0.682211573308695
2023-01-17,2022020710,"Arizona Coyotes","Detroit Red Wings",0.461253527209384,0.538746472790615
2023-01-17,2022020711,"Edmonton Oilers","Seattle Kraken",0.578695113790325,0.421304886209675
2023-01-18,2022020712,"Ottawa Senators","Pittsburgh Penguins",0.393954684096173,0.606045315903827
2023-01-18,2022020713,"New York Islanders","Boston Bruins",0.366113467466124,0.633886532533876
2023-01-18,2022020714,"Calgary Flames","Colorado Avalanche",0.494281556389956,0.505718443610044
2023-01-18,2022020715,"Vancouver Canucks","Tampa Bay Lightning",0.369152297833378,0.630847702166622
2023-01-18,2022020716,"San Jose Sharks","Dallas Stars",0.302594851228918,0.697405148771082
2023-01-19,2022020717,"Columbus Blue Jackets","Anaheim Ducks",0.617541609403819,0.382458390596181
2023-01-19,2022020718,"New York Rangers","Boston Bruins",0.422595875417481,0.577404124582519
2023-01-19,2022020719,"Philadelphia Flyers","Chicago Blackhawks",0.650137617673765,0.349862382326235
2023-01-19,2022020720,"Montreal Canadiens","Florida Panthers",0.32148386593688,0.67851613406312
2023-01-19,2022020721,"Carolina Hurricanes","Minnesota Wild",0.585620072569213,0.414379927430787
2023-01-19,2022020722,"Buffalo Sabres","New York Islanders",0.486191514155481,0.513808485844519
2023-01-19,2022020723,"Toronto Maple Leafs","Winnipeg Jets",0.590253606002303,0.409746393997697
2023-01-19,2022020724,"St. Louis Blues","Nashville Predators",0.571333821950772,0.428666178049228
2023-01-19,2022020725,"Edmonton Oilers","Tampa Bay Lightning",0.473388601755175,0.526611398244825
2023-01-19,2022020726,"Arizona Coyotes","Washington Capitals",0.295117628980723,0.704882371019277
2023-01-19,2022020727,"Vegas Golden Knights","Detroit Red Wings",0.689043317156855,0.310956682843145
2023-01-19,2022020728,"Seattle Kraken","New Jersey Devils",0.511028788125519,0.488971211874481
2023-01-19,2022020729,"Los Angeles Kings","Dallas Stars",0.434236773192979,0.565763226807021
2023-01-20,2022020730,"Pittsburgh Penguins","Ottawa Senators",0.66324905724509,0.33675094275491
2023-01-20,2022020731,"Vancouver Canucks","Colorado Avalanche",0.368609530274244,0.631390469725756
2023-01-21,2022020732,"Buffalo Sabres","Anaheim Ducks",0.75937082572784,0.24062917427216
2023-01-21,2022020733,"Calgary Flames","Tampa Bay Lightning",0.46719632574477,0.53280367425523
2023-01-21,2022020734,"Florida Panthers","Minnesota Wild",0.523389448302495,0.476610551697505
2023-01-21,2022020735,"Detroit Red Wings","Philadelphia Flyers",0.541458069350494,0.458541930649506
2023-01-21,2022020736,"Columbus Blue Jackets","San Jose Sharks",0.489436682604644,0.510563317395356
2023-01-21,2022020737,"Montreal Canadiens","Toronto Maple Leafs",0.241926980758349,0.758073019241651
2023-01-21,2022020738,"Ottawa Senators","Winnipeg Jets",0.396592623707196,0.603407376292804
2023-01-21,2022020739,"New York Islanders","Carolina Hurricanes",0.439403029235811,0.560596970764189
2023-01-21,2022020740,"Dallas Stars","Arizona Coyotes",0.776019061609565,0.223980938390435
2023-01-21,2022020741,"St. Louis Blues","Chicago Blackhawks",0.750439850917742,0.249560149082258
2023-01-21,2022020742,"Nashville Predators","Los Angeles Kings",0.545846456095153,0.454153543904847
2023-01-21,2022020743,"Seattle Kraken","Colorado Avalanche",0.427189424944068,0.572810575055932
2023-01-21,2022020744,"Vancouver Canucks","Edmonton Oilers",0.3988985025156,0.6011014974844
2023-01-21,2022020745,"Vegas Golden Knights","Washington Capitals",0.496510173561756,0.503489826438244
2023-01-22,2022020746,"New Jersey Devils","Pittsburgh Penguins",0.510892541266574,0.489107458733426
2023-01-22,2022020747,"Chicago Blackhawks","Los Angeles Kings",0.379479008361349,0.620520991638651
2023-01-22,2022020748,"Boston Bruins","San Jose Sharks",0.846246510698197,0.153753489301803
2023-01-22,2022020749,"Philadelphia Flyers","Winnipeg Jets",0.35271507551234,0.64728492448766
2023-01-22,2022020750,"Arizona Coyotes","Vegas Golden Knights",0.297210053404522,0.702789946595478
2023-01-23,2022020751,"New York Rangers","Florida Panthers",0.584355787192497,0.415644212807503
2023-01-23,2022020752,"Toronto Maple Leafs","New York Islanders",0.63796601424048,0.36203398575952
2023-01-23,2022020753,"Dallas Stars","Buffalo Sabres",0.643888924186496,0.356111075813504
2023-01-23,2022020754,"Calgary Flames","Columbus Blue Jackets",0.76820092406663,0.23179907593337
2023-01-24,2022020755,"Montreal Canadiens","Boston Bruins",0.182210390981496,0.817789609018505
2023-01-24,2022020756,"Pittsburgh Penguins","Florida Panthers",0.558350753593344,0.441649246406656
2023-01-24,2022020757,"Philadelphia Flyers","Los Angeles Kings",0.461667412620314,0.538332587379686
2023-01-24,2022020758,"Tampa Bay Lightning","Minnesota Wild",0.605007444983106,0.394992555016895
2023-01-24,2022020759,"New Jersey Devils","Vegas Golden Knights",0.547832252949126,0.452167747050874
2023-01-24,2022020760,"Detroit Red Wings","San Jose Sharks",0.583245587433326,0.416754412566674
2023-01-24,2022020761,"St. Louis Blues","Buffalo Sabres",0.560135304345926,0.439864695654074
2023-01-24,2022020762,"Nashville Predators","Winnipeg Jets",0.441586188964953,0.558413811035047
2023-01-24,2022020763,"Arizona Coyotes","Anaheim Ducks",0.610651373594304,0.389348626405697
2023-01-24,2022020764,"Colorado Avalanche","Washington Capitals",0.604345898677019,0.395654101322981
2023-01-24,2022020765,"Vancouver Canucks","Chicago Blackhawks",0.686689962005594,0.313310037994406
2023-01-25,2022020766,"Ottawa Senators","New York Islanders",0.439731417141937,0.560268582858063
2023-01-25,2022020767,"Toronto Maple Leafs","New York Rangers",0.556027933086075,0.443972066913925
2023-01-25,2022020768,"Dallas Stars","Carolina Hurricanes",0.493855225022749,0.506144774977251
2023-01-25,2022020769,"Edmonton Oilers","Columbus Blue Jackets",0.784556199049826,0.215443800950174
2023-01-25,2022020770,"Seattle Kraken","Vancouver Canucks",0.605791742144886,0.394208257855114
2023-01-26,2022020771,"Tampa Bay Lightning","Boston Bruins",0.427964609924021,0.572035390075979
2023-01-26,2022020772,"Montreal Canadiens","Detroit Red Wings",0.479296939268073,0.520703060731927
2023-01-26,2022020773,"Washington Capitals","Pittsburgh Penguins",0.534568047735171,0.465431952264829
2023-01-26,2022020774,"Winnipeg Jets","Buffalo Sabres",0.613657324821636,0.386342675178364
2023-01-26,2022020775,"Nashville Predators","New Jersey Devils",0.471385472697687,0.528614527302313
2023-01-26,2022020776,"Colorado Avalanche","Anaheim Ducks",0.848223002977316,0.151776997022684
2023-01-26,2022020777,"Calgary Flames","Chicago Blackhawks",0.779793926211043,0.220206073788957
2023-01-26,2022020778,"Minnesota Wild","Philadelphia Flyers",0.698251536118446,0.301748463881554
2023-01-26,2022020779,"Arizona Coyotes","St. Louis Blues",0.331035782817071,0.668964217182929
2023-01-27,2022020780,"New York Islanders","Detroit Red Wings",0.64978580329466,0.35021419670534
2023-01-27,2022020781,"Florida Panthers","Los Angeles Kings",0.62416271014046,0.37583728985954
2023-01-27,2022020782,"Toronto Maple Leafs","Ottawa Senators",0.737320390331656,0.262679609668344
2023-01-27,2022020783,"Carolina Hurricanes","San Jose Sharks",0.79599899731551,0.204001002684489
2023-01-27,2022020784,"New York Rangers","Vegas Golden Knights",0.611833091342781,0.388166908657219
2023-01-27,2022020785,"Dallas Stars","New Jersey Devils",0.582019834654945,0.417980165345055
2023-01-27,2022020786,"Seattle Kraken","Calgary Flames",0.519903721194417,0.480096278805583
2023-01-27,2022020787,"Vancouver Canucks","Columbus Blue Jackets",0.657717499971785,0.342282500028215
2023-01-28,2022020788,"Colorado Avalanche","St. Louis Blues",0.665007912826623,0.334992087173377
2023-01-28,2022020789,"Florida Panthers","Boston Bruins",0.3416333728095,0.6583666271905
2023-01-28,2022020790,"Tampa Bay Lightning","Los Angeles Kings",0.694436580229084,0.305563419770916
2023-01-28,2022020791,"Ottawa Senators","Montreal Canadiens",0.639042941786697,0.360957058213303
2023-01-28,2022020792,"Winnipeg Jets","Philadelphia Flyers",0.708923768559069,0.291076231440931
2023-01-28,2022020793,"Pittsburgh Penguins","San Jose Sharks",0.74514729207465,0.25485270792535
2023-01-28,2022020794,"New York Islanders","Vegas Golden Knights",0.522449456504866,0.477550543495134
2023-01-28,2022020795,"Minnesota Wild","Buffalo Sabres",0.586925150296998,0.413074849703002
2023-01-28,2022020796,"Anaheim Ducks","Arizona Coyotes",0.481309775669119,0.518690224330881
2023-01-28,2022020797,"Edmonton Oilers","Chicago Blackhawks",0.779787275886158,0.220212724113842
2023-01-28,2022020798,"Seattle Kraken","Columbus Blue Jackets",0.733025171102259,0.266974828897741
2023-01-29,2022020799,"Carolina Hurricanes","Boston Bruins",0.440017487043709,0.559982512956291
2023-01-29,2022020800,"Toronto Maple Leafs","Washington Capitals",0.588624775682322,0.411375224317678
2023-01-30,2022020801,"Winnipeg Jets","St. Louis Blues",0.604362936953358,0.395637063046642
2023-01-31,2022020802,"Carolina Hurricanes","Los Angeles Kings",0.710432415515543,0.289567584484457
2023-01-31,2022020803,"Montreal Canadiens","Ottawa Senators",0.410055280419693,0.589944719580307
2023-01-31,2022020804,"Columbus Blue Jackets","Washington Capitals",0.303850481503459,0.696149518496541
2023-02-01,2022020805,"Buffalo Sabres","Carolina Hurricanes",0.39327129310557,0.60672870689443
2023-02-01,2022020806,"Toronto Maple Leafs","Boston Bruins",0.447161891577761,0.552838108422239
2023-02-06,2022020807,"Philadelphia Flyers","New York Islanders",0.423184782629545,0.576815217370455
2023-02-06,2022020808,"Florida Panthers","Tampa Bay Lightning",0.443788520547214,0.556211479452786
2023-02-06,2022020809,"New York Rangers","Calgary Flames",0.595255815846298,0.404744184153702
2023-02-06,2022020810,"New Jersey Devils","Vancouver Canucks",0.638723986695069,0.361276013304931
2023-02-06,2022020811,"Dallas Stars","Anaheim Ducks",0.805690073434694,0.194309926565306
2023-02-06,2022020812,"Arizona Coyotes","Minnesota Wild",0.30695290359694,0.69304709640306
2023-02-07,2022020813,"Pittsburgh Penguins","Colorado Avalanche",0.472497639722603,0.527502360277397
2023-02-07,2022020814,"Tampa Bay Lightning","San Jose Sharks",0.779111703274041,0.220888296725959
2023-02-07,2022020815,"Detroit Red Wings","Edmonton Oilers",0.338197630141279,0.661802369858721
2023-02-07,2022020816,"New York Islanders","Seattle Kraken",0.531012411286043,0.468987588713957
2023-02-07,2022020817,"Nashville Predators","Vegas Golden Knights",0.504830988202943,0.495169011797057
2023-02-07,2022020818,"Chicago Blackhawks","Anaheim Ducks",0.574820474426253,0.425179525573747
2023-02-08,2022020819,"New York Rangers","Vancouver Canucks",0.702770724513627,0.297229275486373
2023-02-08,2022020820,"Dallas Stars","Minnesota Wild",0.574857565796511,0.425142434203489
2023-02-09,2022020821,"Tampa Bay Lightning","Colorado Avalanche",0.530503317306789,0.469496682693211
2023-02-09,2022020822,"Philadelphia Flyers","Edmonton Oilers",0.344011135183464,0.655988864816536
2023-02-09,2022020823,"Florida Panthers","San Jose Sharks",0.73263100977478,0.26736899022522
2023-02-09,2022020824,"New Jersey Devils","Seattle Kraken",0.574772255990154,0.425227744009846
2023-02-09,2022020825,"Detroit Red Wings","Calgary Flames",0.360895316385924,0.639104683614076
2023-02-09,2022020826,"New York Islanders","Vancouver Canucks",0.61896559698331,0.38103440301669
2023-02-09,2022020827,"Minnesota Wild","Vegas Golden Knights",0.542579828212103,0.457420171787897
2023-02-10,2022020828,"New York Rangers","Seattle Kraken",0.647221300388008,0.352778699611992
2023-02-10,2022020829,"Columbus Blue Jackets","Toronto Maple Leafs",0.249220659093075,0.750779340906925
2023-02-10,2022020830,"Chicago Blackhawks","Arizona Coyotes",0.51773077712122,0.48226922287878
2023-02-10,2022020831,"Anaheim Ducks","Pittsburgh Penguins",0.261954971465409,0.738045028534591
2023-02-11,2022020832,"Detroit Red Wings","Vancouver Canucks",0.469524711817353,0.530475288182647
2023-02-11,2022020833,"Buffalo Sabres","Calgary Flames",0.476718240290614,0.523281759709386
2023-02-11,2022020834,"Ottawa Senators","Edmonton Oilers",0.401047530050728,0.598952469949272
2023-02-11,2022020835,"Montreal Canadiens","New York Islanders",0.337645152697535,0.662354847302465
2023-02-11,2022020836,"Philadelphia Flyers","Nashville Predators",0.466457691667427,0.533542308332573
2023-02-11,2022020837,"Dallas Stars","Tampa Bay Lightning",0.5072253275186,0.4927746724814
2023-02-11,2022020838,"Boston Bruins","Washington Capitals",0.699358927714284,0.300641072285716
2023-02-11,2022020839,"Florida Panthers","Colorado Avalanche",0.497113569990221,0.502886430009779
2023-02-11,2022020840,"Toronto Maple Leafs","Columbus Blue Jackets",0.81139290735954,0.18860709264046
2023-02-11,2022020841,"Carolina Hurricanes","New York Rangers",0.568245445026667,0.431754554973333
2023-02-11,2022020842,"St. Louis Blues","Arizona Coyotes",0.69778310772056,0.30221689227944
2023-02-11,2022020843,"Minnesota Wild","New Jersey Devils",0.511592691632121,0.488407308367879
2023-02-11,2022020844,"Winnipeg Jets","Chicago Blackhawks",0.764425319163045,0.235574680836955
2023-02-11,2022020845,"Los Angeles Kings","Pittsburgh Penguins",0.433235303733713,0.566764696266287
2023-02-12,2022020846,"Montreal Canadiens","Edmonton Oilers",0.271267538495478,0.728732461504522
2023-02-12,2022020847,"Washington Capitals","San Jose Sharks",0.730761126675066,0.269238873324934
2023-02-12,2022020848,"Philadelphia Flyers","Seattle Kraken",0.431154137044389,0.568845862955611
2023-02-12,2022020849,"Vegas Golden Knights","Anaheim Ducks",0.784689329490126,0.215310670509874
2023-02-13,2022020850,"Ottawa Senators","Calgary Flames",0.41237839398198,0.58762160601802
2023-02-13,2022020851,"Nashville Predators","Arizona Coyotes",0.687356258086251,0.312643741913749
2023-02-13,2022020852,"Minnesota Wild","Florida Panthers",0.50807208158622,0.49192791841378
2023-02-13,2022020853,"Vancouver Canucks","Detroit Red Wings",0.591991536086803,0.408008463913197
2023-02-13,2022020854,"Los Angeles Kings","Buffalo Sabres",0.541835201790658,0.458164798209342
2023-02-14,2022020855,"Washington Capitals","Carolina Hurricanes",0.451074806348133,0.548925193651867
2023-02-14,2022020856,"Montreal Canadiens","Chicago Blackhawks",0.578834838617919,0.421165161382081
2023-02-14,2022020857,"Columbus Blue Jackets","New Jersey Devils",0.309124334147997,0.690875665852003
2023-02-14,2022020858,"New York Islanders","Ottawa Senators",0.611233683698144,0.388766316301856
2023-02-14,2022020859,"St. Louis Blues","Florida Panthers",0.45016803042509,0.54983196957491
2023-02-14,2022020860,"Winnipeg Jets","Seattle Kraken",0.594831499513549,0.405168500486451
2023-02-14,2022020861,"Dallas Stars","Boston Bruins",0.406096196618677,0.593903803381323
2023-02-14,2022020862,"Colorado Avalanche","Tampa Bay Lightning",0.521143561573635,0.478856438426365
2023-02-14,2022020863,"San Jose Sharks","Pittsburgh Penguins",0.357736512629352,0.642263487370648
2023-02-15,2022020864,"Toronto Maple Leafs","Chicago Blackhawks",0.82118090690142,0.17881909309858
2023-02-15,2022020865,"Arizona Coyotes","Tampa Bay Lightning",0.252706950590425,0.747293049409575
2023-02-15,2022020866,"Minnesota Wild","Colorado Avalanche",0.458989949836366,0.541010050163633
